Uninstalled 1 package in 31ms
Installed 1 package in 33ms
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/4bkang/.netrc.
wandb: Currently logged in as: 4bkang (gcnmt) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run qxa1kue3
wandb: Tracking run with wandb version 0.24.1
wandb: Run data is saved locally in /home/4bkang/rl/worldmodel/wandb/run-20260321_195001-qxa1kue3
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run bc_rew_heads_dreamer4_calvin_mpnet
wandb: ⭐️ View project at https://wandb.ai/4bkang/jasmine
wandb: 🚀 View run at https://wandb.ai/4bkang/jasmine/runs/qxa1kue3
Running on 4 device(s).
Parameter counts:
Counting all components: ['dynamics', 'policy_head', 'reward_head']
{'dynamics': 62182432, 'policy_head': 2372878, 'reward_head': 2517450, 'total': 67072760}
Restored Dreamer4 tokenizer from ckpts/calvin/dreamer4/tokenizer_96p
Restored pretrained dynamics from step 50000 (ckpts/calvin/dreamer4/dynamics_96p_s)
CALVINLangDataSource: 22966 annotated segments from 1 dir(s), lang_folder=lang_all-mpnet-base-v2
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
wandb: Encoding video...
[step 004250] loss=0.0215 flow=0.0016 boot=0.0000 bc=0.0174 rew=0.0126 (1.44 steps/s)
[step 004300] loss=0.0248 flow=0.0016 boot=0.0000 bc=0.0197 rew=0.0158 (1.44 steps/s)
[step 004350] loss=0.0202 flow=0.0015 boot=0.0000 bc=0.0161 rew=0.0124 (1.44 steps/s)
[step 004400] loss=0.0209 flow=0.0017 boot=0.0000 bc=0.0165 rew=0.0133 (1.44 steps/s)
[step 004450] loss=0.0212 flow=0.0019 boot=0.0000 bc=0.0167 rew=0.0136 (1.44 steps/s)
[step 004500] loss=0.0230 flow=0.0019 boot=0.0000 bc=0.0183 rew=0.0141 (1.44 steps/s)
[step 004550] loss=0.0210 flow=0.0018 boot=0.0000 bc=0.0161 rew=0.0147 (1.44 steps/s)
[step 004600] loss=0.0228 flow=0.0019 boot=0.0000 bc=0.0184 rew=0.0132 (1.44 steps/s)
[step 004650] loss=0.0210 flow=0.0017 boot=0.0000 bc=0.0169 rew=0.0125 (1.45 steps/s)
[step 004700] loss=0.0209 flow=0.0018 boot=0.0000 bc=0.0163 rew=0.0140 (1.45 steps/s)
[step 004750] loss=0.0226 flow=0.0017 boot=0.0000 bc=0.0173 rew=0.0162 (1.45 steps/s)
[step 004800] loss=0.0219 flow=0.0020 boot=0.0000 bc=0.0175 rew=0.0132 (1.45 steps/s)
[step 004850] loss=0.0223 flow=0.0023 boot=0.0000 bc=0.0177 rew=0.0133 (1.45 steps/s)
[step 004900] loss=0.0211 flow=0.0018 boot=0.0000 bc=0.0168 rew=0.0129 (1.45 steps/s)
[step 004950] loss=0.0214 flow=0.0022 boot=0.0000 bc=0.0172 rew=0.0122 (1.45 steps/s)
[step 005000] loss=0.0220 flow=0.0021 boot=0.0001 bc=0.0164 rew=0.0169 (1.45 steps/s)
Running CALVIN environment validation...
[step 005000] val_success=0.2500 val_steps=105.00
Saved checkpoint to ckpts/calvin/dreamer4/bc_rew_heads_96p at step 5000
[step 005050] loss=0.0215 flow=0.0018 boot=0.0002 bc=0.0172 rew=0.0125 (1.28 steps/s)
[step 005100] loss=0.0218 flow=0.0020 boot=0.0001 bc=0.0169 rew=0.0146 (1.29 steps/s)
[step 005150] loss=0.0211 flow=0.0021 boot=0.0001 bc=0.0159 rew=0.0156 (1.29 steps/s)
[step 005200] loss=0.0227 flow=0.0020 boot=0.0001 bc=0.0181 rew=0.0135 (1.29 steps/s)
[step 005250] loss=0.0206 flow=0.0020 boot=0.0002 bc=0.0158 rew=0.0140 (1.30 steps/s)
[step 005300] loss=0.0230 flow=0.0020 boot=0.0002 bc=0.0181 rew=0.0144 (1.30 steps/s)
[step 005350] loss=0.0226 flow=0.0023 boot=0.0002 bc=0.0179 rew=0.0136 (1.30 steps/s)
[step 005400] loss=0.0229 flow=0.0019 boot=0.0002 bc=0.0184 rew=0.0131 (1.31 steps/s)
[step 005450] loss=0.0206 flow=0.0020 boot=0.0002 bc=0.0161 rew=0.0134 (1.31 steps/s)
[step 005500] loss=0.0214 flow=0.0022 boot=0.0001 bc=0.0172 rew=0.0120 (1.31 steps/s)
[step 005550] loss=0.0219 flow=0.0020 boot=0.0002 bc=0.0181 rew=0.0108 (1.32 steps/s)
[step 005600] loss=0.0227 flow=0.0021 boot=0.0002 bc=0.0183 rew=0.0129 (1.32 steps/s)
[step 005650] loss=0.0232 flow=0.0021 boot=0.0002 bc=0.0190 rew=0.0123 (1.32 steps/s)
[step 005700] loss=0.0213 flow=0.0024 boot=0.0002 bc=0.0169 rew=0.0126 (1.32 steps/s)
[step 005750] loss=0.0214 flow=0.0020 boot=0.0002 bc=0.0168 rew=0.0136 (1.33 steps/s)
[step 005800] loss=0.0197 flow=0.0023 boot=0.0002 bc=0.0154 rew=0.0122 (1.33 steps/s)
[step 005850] loss=0.0199 flow=0.0019 boot=0.0002 bc=0.0158 rew=0.0120 (1.33 steps/s)
[step 005900] loss=0.0211 flow=0.0021 boot=0.0002 bc=0.0169 rew=0.0124 (1.34 steps/s)
[step 005950] loss=0.0188 flow=0.0021 boot=0.0002 bc=0.0146 rew=0.0123 (1.34 steps/s)
[step 006000] loss=0.0210 flow=0.0020 boot=0.0002 bc=0.0170 rew=0.0114 (1.34 steps/s)
Saved checkpoint to ckpts/calvin/dreamer4/bc_rew_heads_96p at step 6000
[step 006050] loss=0.0202 flow=0.0021 boot=0.0002 bc=0.0162 rew=0.0116 (1.34 steps/s)
[step 006100] loss=0.0191 flow=0.0022 boot=0.0002 bc=0.0149 rew=0.0121 (1.35 steps/s)
[step 006150] loss=0.0180 flow=0.0023 boot=0.0002 bc=0.0137 rew=0.0122 (1.35 steps/s)
[step 006200] loss=0.0216 flow=0.0023 boot=0.0002 bc=0.0176 rew=0.0115 (1.35 steps/s)
